销售单号,销售行号,商品条码,商品名称,销售数量,销售金额,实售单价,小包装数量,小包装单价,小包装条码,销售日期,单据类型,SHOP_ID,销售时间,更新时间
01201601120001,1788,6901028100304,长白山（金香魁）（条）,1.000000,320.000000,320.000000,10.000000,32.0000000000,6901028100298,20160112,00,210202251576,20160112,20170326161400
01201601120001,1789,6901028300056,南京（红）,1.000000,12.000000,12.000000,1.000000,12.000000,6901028300056,20160112,00,210202251576,20160112,20170326161400
01201601120001,1790,6901028111270,南京（炫赫门）（条）,1.500000,240.000000,160.000000,15.000000,16.0000000000,6901028111263,20160112,00,210202251576,20160112,20170326161400
01201601120001,1791,8801116006434,爱喜（蓝）（条）,1.000000,130.000000,130.000000,10.000000,13.0000000000,8801116006427,20160112,00,210202251576,20160112,20170326161400
01201601130001,1923,6901028315104,红梅（软顺）（条）,1.000000,30.000000,30.000000,10.000000,3.0000000000,6901028315098,20160113,00,210202251576,20160113,20170326161400
01201601130001,1924,6901028314978,红塔山（硬经典）,1.000000,7.500000,7.500000,1.000000,7.500000,6901028314978,20160113,00,210202251576,20160113,20170326161400
01201601130001,1925,6901028045902,云烟（软珍品）,2.000000,46.000000,23.000000,2.000000,23.000000,6901028045902,20160113,00,210202251576,20160113,20170326161400
01201601130001,1926,6901028075831,红双喜（硬8mg）,3.000000,25.500000,8.500000,3.000000,8.500000,6901028075831,20160113,00,210202251576,20160113,20170326161400
01201601130001,1927,6901028075053,牡丹（软）（条）,2.200000,286.000000,130.000000,22.000000,13.0000000000,6901028075862,20160113,00,210202251576,20160113,20170326161400
01201601130001,1928,6901028188234,黄鹤楼（软雅韵）（条）,1.000000,260.000000,260.000000,10.000000,26.0000000000,6901028188227,20160113,00,210202251576,20160113,20170326161400
01201601130001,1929,6901028100366,长白山（红）（条）,3.000000,225.000000,75.000000,30.000000,7.5000000000,6901028100359,20160113,00,210202251576,20160113,20170326161400
01201601130001,1930,6901028100274,长白山（777）（条）,2.000000,300.000000,150.000000,20.000000,15.0000000000,6901028100267,20160113,00,210202251576,20160113,20170326161400
01201601130001,1931,6901028300056,南京（红）,2.000000,24.000000,12.000000,2.000000,12.000000,6901028300056,20160113,00,210202251576,20160113,20170326161400
01201601130001,1932,6901028300070,南京（佳品）,1.000000,15.000000,15.000000,1.000000,15.000000,6901028300070,20160113,00,210202251576,20160113,20170326161400
01201601130001,1933,6901028111270,南京（炫赫门）（条）,6.000000,960.000000,160.000000,60.000000,16.0000000000,6901028111263,20160113,00,210202251576,20160113,20170326161400
01201601130001,1934,6901028118170,利群（新版）,4.000000,56.000000,14.000000,4.000000,14.000000,6901028118170,20160113,00,210202251576,20160113,20170326161400
01201601130001,1935,6901028141284,金桥（英伦奶香）,1.000000,11.000000,11.000000,1.000000,11.000000,6901028141284,20160113,00,210202251576,20160113,20170326161400
01201601130001,1936,6901028001472,双喜（软国际）（条）,1.000000,65.000000,65.000000,10.000000,6.5000000000,6901028001465,20160113,00,210202251576,20160113,20170326161400
01201601140001,2080,6901028315012,红塔山（软经典）（条）,2.000000,150.000000,75.000000,20.000000,7.5000000000,6901028315005,20160114,00,210202251576,20160114,20170326161400
01201601140001,2081,6901028316866,玉溪（硬）（条）,1.100000,253.000000,230.000000,11.000000,23.0000000000,6901028316989,20160114,00,210202251576,20160114,20170326161400
01201601140001,2082,6901028047128,红梅（软黄）（条）,1.200000,54.000000,45.000000,12.000000,4.5000000000,6901028048125,20160114,00,210202251576,20160114,20170326161400
01201601140001,2083,6901028317177,玉溪（软）（条）,3.100000,713.000000,230.000000,31.000000,23.0000000000,6901028317122,20160114,00,210202251576,20160114,20170326161400
01201601140001,2084,6901028314978,红塔山（硬经典）,3.000000,22.500000,7.500000,3.000000,7.500000,6901028314978,20160114,00,210202251576,20160114,20170326161400
01201601140001,2085,6901028046886,云烟（紫）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028046886,20160114,00,210202251576,20160114,20170326161400
01201601140001,2086,6901028075022,中华（软）（条）,3.000000,2100.000000,700.000000,30.000000,70.0000000000,6901028075770,20160114,00,210202251576,20160114,20170326161400
01201601140001,2087,6901028075053,牡丹（软）（条）,2.200000,286.000000,130.000000,22.000000,13.0000000000,6901028075862,20160114,00,210202251576,20160114,20170326161400
01201601140001,2088,6901028099783,长白山（神韵）（条）,1.000000,220.000000,220.000000,10.000000,22.0000000000,6901028099776,20160114,00,210202251576,20160114,20170326161400
01201601140001,2089,6901028100663,长白山（软红）,1.000000,10.500000,10.500000,1.000000,10.500000,6901028100663,20160114,00,210202251576,20160114,20170326161400
01201601140001,2090,6901028300063,南京（红）（条）,1.100000,132.000000,120.000000,11.000000,12.0000000000,6901028300056,20160114,00,210202251576,20160114,20170326161400
01201601140001,2091,6901028111270,南京（炫赫门）（条）,3.100000,496.000000,160.000000,31.000000,16.0000000000,6901028111263,20160114,00,210202251576,20160114,20170326161400
01201601140001,2092,6901028062312,南京（十二钗烤烟）,2.000000,56.000000,28.000000,2.000000,28.000000,6901028062312,20160114,00,210202251576,20160114,20170326161400
01201601140001,2093,6901028118170,利群（新版）,4.000000,56.000000,14.000000,4.000000,14.000000,6901028118170,20160114,00,210202251576,20160114,20170326161400
01201601150001,2245,6901028316989,玉溪（硬）,1.000000,23.000000,23.000000,1.000000,23.000000,6901028316989,20160115,00,210202251576,20160115,20170326161400
01201601150001,2246,6901028317177,玉溪（软）（条）,2.200000,506.000000,230.000000,22.000000,23.0000000000,6901028317122,20160115,00,210202251576,20160115,20170326161400
01201601150001,2247,6901028326490,红塔山（细支传奇）（条）,4.000000,640.000000,160.000000,40.000000,16.0000000000,6901028326483,20160115,00,210202251576,20160115,20170326161400
01201601150001,2248,6901028051903,云烟（云龙）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028051903,20160115,00,210202251576,20160115,20170326161400
01201601150001,2249,6901028075015,中华（硬）（条）,4.000000,1800.000000,450.000000,40.000000,45.0000000000,6901028075763,20160115,00,210202251576,20160115,20170326161400
01201601150001,2250,6901028075145,红双喜（硬8mg）（条）,1.000000,85.000000,85.000000,10.000000,8.5000000000,6901028075831,20160115,00,210202251576,20160115,20170326161400
01201601150001,2251,6901028075862,牡丹（软）,3.000000,39.000000,13.000000,3.000000,13.000000,6901028075862,20160115,00,210202251576,20160115,20170326161400
01201601150001,2252,6901028180818,黄鹤楼（天下名楼）（条）,2.000000,320.000000,160.000000,20.000000,16.0000000000,6901028180801,20160115,00,210202251576,20160115,20170326161400
01201601150001,2253,6901028181815,红金龙（硬蓝爱你）（条）,1.000000,90.000000,90.000000,10.000000,9.0000000000,6901028181785,20160115,00,210202251576,20160115,20170326161400
01201601150001,2254,6901028157650,泰山（红将军）（条）,1.000000,70.000000,70.000000,10.000000,7.0000000000,6901028157643,20160115,00,210202251576,20160115,20170326161400
01201601150001,2255,6901028159753,泰山（心悦）（条）,4.000000,640.000000,160.000000,40.000000,16.0000000000,6901028159746,20160115,00,210202251576,20160115,20170326161400
01201601150001,2256,6901028071772,中南海（金8mg）（条）,10.000000,700.000000,70.000000,100.000000,7.0000000000,6901028071765,20160115,00,210202251576,20160115,20170326161400
01201601150001,2257,6901028070133,中南海（软蓝色时光）（条）,1.000000,110.000000,110.000000,10.000000,11.0000000000,6901028070126,20160115,00,210202251576,20160115,20170326161400
01201601150001,2258,6901028100359,长白山（红）,2.000000,15.000000,7.500000,2.000000,7.500000,6901028100359,20160115,00,210202251576,20160115,20170326161400
01201601150001,2259,6901028300056,南京（红）,2.000000,24.000000,12.000000,2.000000,12.000000,6901028300056,20160115,00,210202251576,20160115,20170326161400
01201601150001,2260,6901028111270,南京（炫赫门）（条）,1.100000,176.000000,160.000000,11.000000,16.0000000000,6901028111263,20160115,00,210202251576,20160115,20170326161400
01201601150001,2261,6901028118170,利群（新版）,3.000000,42.000000,14.000000,3.000000,14.000000,6901028118170,20160115,00,210202251576,20160115,20170326161400
01201601150001,2262,8888075011105,建牌（HD1）（条）,1.000000,180.000000,180.000000,10.000000,18.0000000000,8888075011099,20160115,00,210202251576,20160115,20170326161400
01201601150001,2263,6901028051873,云烟（神秘花园）,3.000000,96.000000,32.000000,3.000000,32.000000,6901028051873,20160115,00,210202251576,20160115,20170326161400
01201601160001,2434,6901028315012,红塔山（软经典）（条）,1.000000,75.000000,75.000000,10.000000,7.5000000000,6901028315005,20160116,00,210202251576,20160116,20170326161400
01201601160001,2435,6901028316989,玉溪（硬）,1.000000,23.000000,23.000000,1.000000,23.000000,6901028316989,20160116,00,210202251576,20160116,20170326161400
01201601160001,2436,6901028317122,玉溪（软）,1.000000,23.000000,23.000000,1.000000,23.000000,6901028317122,20160116,00,210202251576,20160116,20170326161400
01201601160001,2437,6901028326452,红塔山（传奇）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028326452,20160116,00,210202251576,20160116,20170326161400
01201601160001,2438,6901028314978,红塔山（硬经典）,1.000000,7.500000,7.500000,1.000000,7.500000,6901028314978,20160116,00,210202251576,20160116,20170326161400
01201601160001,2439,6901028045902,云烟（软珍品）,2.000000,46.000000,23.000000,2.000000,23.000000,6901028045902,20160116,00,210202251576,20160116,20170326161400
01201601160001,2440,6901028046886,云烟（紫）,2.000000,20.000000,10.000000,2.000000,10.000000,6901028046886,20160116,00,210202251576,20160116,20170326161400
01201601160001,2441,6901028075862,牡丹（软）,3.000000,39.000000,13.000000,3.000000,13.000000,6901028075862,20160116,00,210202251576,20160116,20170326161400
01201601160001,2442,6901028188227,黄鹤楼（软雅韵）,1.000000,26.000000,26.000000,1.000000,26.000000,6901028188227,20160116,00,210202251576,20160116,20170326161400
01201601160001,2443,6901028092944,人民大会堂（硬红）,1.000000,13.000000,13.000000,1.000000,13.000000,6901028092944,20160116,00,210202251576,20160116,20170326161400
01201601160001,2444,6901028091671,人民大会堂（国典1959）,2.000000,28.000000,14.000000,2.000000,14.000000,6901028091671,20160116,00,210202251576,20160116,20170326161400
01201601160001,2445,6901028092326,人民大会堂（硬红细支）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028092319,20160116,00,210202251576,20160116,20170326161400
01201601160001,2446,6901028099783,长白山（神韵）（条）,1.000000,220.000000,220.000000,10.000000,22.0000000000,6901028099776,20160116,00,210202251576,20160116,20170326161400
01201601160001,2447,6901028100670,长白山（软红）（条）,2.000000,210.000000,105.000000,20.000000,10.5000000000,6901028100663,20160116,00,210202251576,20160116,20170326161400
01201601160001,2448,6901028100359,长白山（红）,1.000000,7.500000,7.500000,1.000000,7.500000,6901028100359,20160116,00,210202251576,20160116,20170326161400
01201601160001,2449,6901028300070,南京（佳品）,1.000000,15.000000,15.000000,1.000000,15.000000,6901028300070,20160116,00,210202251576,20160116,20170326161400
01201601160001,2450,6901028062312,南京（十二钗烤烟）,2.000000,56.000000,28.000000,2.000000,28.000000,6901028062312,20160116,00,210202251576,20160116,20170326161400
01201601160001,2451,6901028137270,七匹狼（白）（条）,1.000000,75.000000,75.000000,10.000000,7.5000000000,6901028137287,20160116,00,210202251576,20160116,20170326161400
01201601160001,2452,6901028169677,黄金叶（金满堂）,3.000000,31.500000,10.500000,3.000000,10.500000,6901028169677,20160116,00,210202251576,20160116,20170326161400
01201601160001,2453,8801116006441,爱喜（薄荷）,4.000000,44.000000,11.000000,4.000000,11.000000,8801116006441,20160116,00,210202251576,20160116,20170326161400
01201601170001,2619,6901028051873,云烟（神秘花园）,10.000000,320.000000,32.000000,10.000000,32.000000,6901028051873,20160117,00,210202251576,20160117,20170326161400
01201601170001,2620,6901028300056,南京（红）,1.000000,12.000000,12.000000,1.000000,12.000000,6901028300056,20160117,00,210202251576,20160117,20170326161400
01201601180001,2758,6901028316989,玉溪（硬）,2.000000,46.000000,23.000000,2.000000,23.000000,6901028316989,20160118,00,210202251576,20160118,20170326161400
01201601180001,2759,6901028048125,红梅（软黄）,2.000000,9.000000,4.500000,2.000000,4.500000,6901028048125,20160118,00,210202251576,20160118,20170326161400
01201601180001,2760,6901028315180,玉溪（软尚善）,1.000000,28.000000,28.000000,1.000000,28.000000,6901028315180,20160118,00,210202251576,20160118,20170326161400
01201601180001,2761,6901028315425,红塔山（硬经典100）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028315425,20160118,00,210202251576,20160118,20170326161400
01201601180001,2762,6901028315104,红梅（软顺）（条）,3.000000,90.000000,30.000000,30.000000,3.0000000000,6901028315098,20160118,00,210202251576,20160118,20170326161400
01201601180001,2763,6901028314985,红塔山（硬经典）（条）,1.200000,90.000000,75.000000,12.000000,7.5000000000,6901028314978,20160118,00,210202251576,20160118,20170326161400
01201601180001,2764,6901028046893,云烟（紫）（条）,1.100000,110.000000,100.000000,11.000000,10.0000000000,6901028046886,20160118,00,210202251576,20160118,20170326161400
01201601180001,2765,6901028075015,中华（硬）（条）,1.300000,585.000000,450.000000,13.000000,45.0000000000,6901028075763,20160118,00,210202251576,20160118,20170326161400
01201601180001,2766,6901028075831,红双喜（硬8mg）,1.000000,8.500000,8.500000,1.000000,8.500000,6901028075831,20160118,00,210202251576,20160118,20170326161400
01201601180001,2767,6901028075862,牡丹（软）,4.000000,52.000000,13.000000,4.000000,13.000000,6901028075862,20160118,00,210202251576,20160118,20170326161400
01201601180001,2768,6901028180665,黄鹤楼（硬金砂）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028180559,20160118,00,210202251576,20160118,20170326161400
01201601180001,2769,6901028180818,黄鹤楼（天下名楼）（条）,2.200000,352.000000,160.000000,22.000000,16.0000000000,6901028180801,20160118,00,210202251576,20160118,20170326161400
01201601180001,2770,6901028092319,人民大会堂（硬红细支）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028092319,20160118,00,210202251576,20160118,20170326161400
01201601180001,2771,6901028157643,泰山（红将军）,1.000000,7.000000,7.000000,1.000000,7.000000,6901028157643,20160118,00,210202251576,20160118,20170326161400
01201601180001,2772,6901028071475,中南海（5mg）（条）,1.000000,100.000000,100.000000,10.000000,10.0000000000,6901028071468,20160118,00,210202251576,20160118,20170326161400
01201601180001,2773,6901028100298,长白山（金香魁）,1.000000,32.000000,32.000000,1.000000,32.000000,6901028100298,20160118,00,210202251576,20160118,20170326161400
01201601180001,2774,6901028300056,南京（红）,1.000000,12.000000,12.000000,1.000000,12.000000,6901028300056,20160118,00,210202251576,20160118,20170326161400
01201601180001,2775,6901028300070,南京（佳品）,1.000000,15.000000,15.000000,1.000000,15.000000,6901028300070,20160118,00,210202251576,20160118,20170326161400
01201601180001,2776,6901028111270,南京（炫赫门）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028111263,20160118,00,210202251576,20160118,20170326161400
01201601180001,2777,6901028111546,南京（雨花石）（条）,1.000000,530.000000,530.000000,10.000000,53.0000000000,6901028111539,20160118,00,210202251576,20160118,20170326161400
01201601180001,2778,6901028120692,利群（软长嘴）,1.000000,36.000000,36.000000,1.000000,36.000000,6901028120692,20160118,00,210202251576,20160118,20170326161400
01201601180001,2779,6901028118170,利群（新版）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028118170,20160118,00,210202251576,20160118,20170326161400
01201601180001,2780,6901028119009,利群（西子阳光）（条）,1.000000,310.000000,310.000000,10.000000,31.0000000000,6901028118996,20160118,00,210202251576,20160118,20170326161400
01201601180001,2781,6901028131612,黄山（大红方印）,1.000000,32.000000,32.000000,1.000000,32.000000,6901028131612,20160118,00,210202251576,20160118,20170326161400
01201601180001,2782,6901028169677,黄金叶（金满堂）,1.000000,10.500000,10.500000,1.000000,10.500000,6901028169677,20160118,00,210202251576,20160118,20170326161400
01201601180001,2783,8801116006441,爱喜（薄荷）,1.000000,11.000000,11.000000,1.000000,11.000000,8801116006441,20160118,00,210202251576,20160118,20170326161400
01201601190001,2927,6901028317122,玉溪（软）,1.000000,23.000000,23.000000,1.000000,23.000000,6901028317122,20160119,00,210202251576,20160119,20170326161400
01201601190001,2928,6901028326452,红塔山（传奇）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028326452,20160119,00,210202251576,20160119,20170326161400
01201601190001,2929,6901028314978,红塔山（硬经典）,1.000000,7.500000,7.500000,1.000000,7.500000,6901028314978,20160119,00,210202251576,20160119,20170326161400
01201601190001,2930,6901028326483,红塔山（细支传奇）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028326483,20160119,00,210202251576,20160119,20170326161400
01201601190001,2931,6901028075862,牡丹（软）,1.000000,13.000000,13.000000,1.000000,13.000000,6901028075862,20160119,00,210202251576,20160119,20170326161400
01201601190001,2932,6901028189989,黄鹤楼（硬嘉禧缘）（条）,2.000000,400.000000,200.000000,20.000000,20.0000000000,6901028189972,20160119,00,210202251576,20160119,20170326161400
01201601190001,2933,6901028181815,红金龙（硬蓝爱你）（条）,2.000000,180.000000,90.000000,20.000000,9.0000000000,6901028181785,20160119,00,210202251576,20160119,20170326161400
01201601190001,2934,6901028100144,长白山（揽胜）（条）,1.000000,220.000000,220.000000,10.000000,22.0000000000,6901028100137,20160119,00,210202251576,20160119,20170326161400
01201601190001,2935,6901028100663,长白山（软红）,1.000000,10.500000,10.500000,1.000000,10.500000,6901028100663,20160119,00,210202251576,20160119,20170326161400
01201601190001,2936,6901028100359,长白山（红）,1.000000,7.500000,7.500000,1.000000,7.500000,6901028100359,20160119,00,210202251576,20160119,20170326161400
01201601190001,2937,6901028100304,长白山（金香魁）（条）,1.000000,320.000000,320.000000,10.000000,32.0000000000,6901028100298,20160119,00,210202251576,20160119,20170326161400
01201601190001,2938,6901028100274,长白山（777）（条）,1.000000,150.000000,150.000000,10.000000,15.0000000000,6901028100267,20160119,00,210202251576,20160119,20170326161400
01201601190001,2939,6901028111270,南京（炫赫门）（条）,1.200000,192.000000,160.000000,12.000000,16.0000000000,6901028111263,20160119,00,210202251576,20160119,20170326161400
01201601190001,2940,6901028118170,利群（新版）,4.000000,56.000000,14.000000,4.000000,14.000000,6901028118170,20160119,00,210202251576,20160119,20170326161400
01201601190001,2941,6901028131643,黄山（小红方印）（条）,2.000000,440.000000,220.000000,20.000000,22.0000000000,6901028131636,20160119,00,210202251576,20160119,20170326161400
01201601190001,2942,6901028141130,七匹狼（蓝）,1.000000,7.500000,7.500000,1.000000,7.500000,6901028141130,20160119,00,210202251576,20160119,20170326161400
01201601190001,2943,6901028169677,黄金叶（金满堂）,1.000000,10.500000,10.500000,1.000000,10.500000,6901028169677,20160119,00,210202251576,20160119,20170326161400
IO001601190136,1589,8888075005487,555金,50.000000,661.150000,16.000000,50.000000,16.000000,8888075005487,20160119,00,210202251576,20160119104115,20170327002352
IO001601190138,1591,6901028317122,玉溪（软）,500.000000,10068.400000,23.000000,500.000000,23.000000,6901028317122,20160119,00,210202251576,20160119104634,20170327002352
IO001601190138,1592,6901028099691,长白山（5mg）,100.000000,2852.150000,33.000000,100.000000,33.000000,6901028099691,20160119,00,210202251576,20160119104634,20170327002352
IO001601190138,1593,6901028131612,黄山（大红方印）,50.000000,1374.210000,32.000000,50.000000,32.000000,6901028131612,20160119,00,210202251576,20160119104634,20170327002352
IO001601190138,1594,6901028170864,黄金叶（硬大金圆双十支）,20.000000,351.360000,22.000000,20.000000,22.000000,6901028170864,20160119,00,210202251576,20160119104634,20170327002352
IO001601190138,1595,6901028193498,芙蓉王（硬）,100.000000,2182.600000,25.000000,100.000000,25.000000,6901028193498,20160119,00,210202251576,20160119104634,20170327002352
IO001601190138,1596,8801116006441,爱喜（薄荷）,50.000000,477.010000,15.000000,50.000000,15.000000,8801116006441,20160119,00,210202251576,20160119104634,20170327002352
IO001601190138,1597,6901028131636,黄山（小红方印）,50.000000,912.290000,22.000000,50.000000,22.000000,6901028131636,20160119,00,210202251576,20160119104634,20170327002352
01201601200001,3085,6901028315012,红塔山（软经典）（条）,1.000000,75.000000,75.000000,10.000000,7.5000000000,6901028315005,20160120,00,210202251576,20160120,20170326161400
01201601200001,3086,6901028047128,红梅（软黄）（条）,2.000000,90.000000,45.000000,20.000000,4.5000000000,6901028048125,20160120,00,210202251576,20160120,20170326161400
01201601200001,3087,6901028051903,云烟（云龙）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028051903,20160120,00,210202251576,20160120,20170326161400
01201601200001,3088,6901028075022,中华（软）（条）,2.000000,1400.000000,700.000000,20.000000,70.0000000000,6901028075770,20160120,00,210202251576,20160120,20170326161400
01201601200001,3089,6901028075015,中华（硬）（条）,1.000000,450.000000,450.000000,10.000000,45.0000000000,6901028075763,20160120,00,210202251576,20160120,20170326161400
01201601200001,3090,6901028075053,牡丹（软）（条）,2.400000,312.000000,130.000000,24.000000,13.0000000000,6901028075862,20160120,00,210202251576,20160120,20170326161400
01201601200001,3091,6901028180801,黄鹤楼（天下名楼）,2.000000,32.000000,16.000000,2.000000,16.000000,6901028180801,20160120,00,210202251576,20160120,20170326161400
01201601200001,3092,6901028189989,黄鹤楼（硬嘉禧缘）（条）,1.000000,200.000000,200.000000,10.000000,20.0000000000,6901028189972,20160120,00,210202251576,20160120,20170326161400
01201601200001,3093,6901028071772,中南海（金8mg）（条）,10.000000,700.000000,70.000000,100.000000,7.0000000000,6901028071765,20160120,00,210202251576,20160120,20170326161400
01201601200001,3094,6901028100359,长白山（红）,1.000000,7.500000,7.500000,1.000000,7.500000,6901028100359,20160120,00,210202251576,20160120,20170326161400
01201601200001,3095,6901028111270,南京（炫赫门）（条）,1.200000,192.000000,160.000000,12.000000,16.0000000000,6901028111263,20160120,00,210202251576,20160120,20170326161400
01201601200001,3096,6901028118170,利群（新版）,3.000000,42.000000,14.000000,3.000000,14.000000,6901028118170,20160120,00,210202251576,20160120,20170326161400
01201601200001,3097,6901028169677,黄金叶（金满堂）,3.000000,31.500000,10.500000,3.000000,10.500000,6901028169677,20160120,00,210202251576,20160120,20170326161400
01201601200001,3098,6901028001472,双喜（软国际）（条）,1.000000,65.000000,65.000000,10.000000,6.5000000000,6901028001465,20160120,00,210202251576,20160120,20170326161400
IO001601200141,1609,6901028182218,黄鹤楼（硬为了谁）,40.000000,2856.460000,90.000000,40.000000,90.000000,6901028182218,20160120,00,210202251576,20160120105140,20170327002352
IO001601200141,1610,6901028219945,黄鹤楼（硬漫天游）,20.000000,1307.420000,85.000000,20.000000,85.000000,6901028219945,20160120,00,210202251576,20160120105140,20170327002352
IO001601200141,1611,8888075005517,555金锐,80.000000,1093.940000,16.000000,80.000000,16.000000,8888075005517,20160120,00,210202251576,20160120105140,20170327002352
01201601210001,3271,6901028317122,玉溪（软）,1.000000,23.000000,23.000000,1.000000,23.000000,6901028317122,20160121,00,210202251576,20160121,20170326161400
01201601210001,3272,6901028314978,红塔山（硬经典）,2.000000,15.000000,7.500000,2.000000,7.500000,6901028314978,20160121,00,210202251576,20160121,20170326161400
01201601210001,3273,6901028045902,云烟（软珍品）,2.000000,46.000000,23.000000,2.000000,23.000000,6901028045902,20160121,00,210202251576,20160121,20170326161400
01201601210001,3274,6901028311151,云烟（软紫）,1.000000,10.500000,10.500000,1.000000,10.500000,6901028311151,20160121,00,210202251576,20160121,20170326161400
01201601210001,3275,6901028075015,中华（硬）（条）,1.100000,495.000000,450.000000,11.000000,45.0000000000,6901028075763,20160121,00,210202251576,20160121,20170326161400
01201601210001,3276,6901028073622,红双喜（硬上海）（条）,1.000000,110.000000,110.000000,10.000000,11.0000000000,6901028073615,20160121,00,210202251576,20160121,20170326161400
01201601210001,3277,6901028092951,人民大会堂（硬红）（条）,1.000000,130.000000,130.000000,10.000000,13.0000000000,6901028092944,20160121,00,210202251576,20160121,20170326161400
01201601210001,3278,6901028300056,南京（红）,1.000000,12.000000,12.000000,1.000000,12.000000,6901028300056,20160121,00,210202251576,20160121,20170326161400
01201601210001,3279,6901028111270,南京（炫赫门）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028111263,20160121,00,210202251576,20160121,20170326161400
01201601210001,3280,6901028118170,利群（新版）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028118170,20160121,00,210202251576,20160121,20170326161400
01201601210001,3281,6901028001465,双喜（软国际）,2.000000,13.000000,6.500000,2.000000,6.500000,6901028001465,20160121,00,210202251576,20160121,20170326161400
01201601220001,3453,6901028317177,玉溪（软）（条）,4.100000,943.000000,230.000000,41.000000,23.0000000000,6901028317122,20160122,00,210202251576,20160122,20170326161400
01201601220001,3454,6901028315104,红梅（软顺）（条）,2.000000,60.000000,30.000000,20.000000,3.0000000000,6901028315098,20160122,00,210202251576,20160122,20170326161400
01201601220001,3455,6901028314978,红塔山（硬经典）,2.000000,15.000000,7.500000,2.000000,7.500000,6901028314978,20160122,00,210202251576,20160122,20170326161400
01201601220001,3456,6901028046886,云烟（紫）,2.000000,20.000000,10.000000,2.000000,10.000000,6901028046886,20160122,00,210202251576,20160122,20170326161400
01201601220001,3457,6901028075022,中华（软）（条）,2.000000,1400.000000,700.000000,20.000000,70.0000000000,6901028075770,20160122,00,210202251576,20160122,20170326161400
01201601220001,3458,6901028075862,牡丹（软）,1.000000,13.000000,13.000000,1.000000,13.000000,6901028075862,20160122,00,210202251576,20160122,20170326161400
01201601220001,3459,6901028188289,黄鹤楼（软鸿运）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028188289,20160122,00,210202251576,20160122,20170326161400
01201601220001,3460,6901028180757,黄鹤楼（硬雪之韵）（条）,12.000000,6000.000000,500.000000,120.000000,50.0000000000,6901028180740,20160122,00,210202251576,20160122,20170326161400
01201601220001,3461,6901028300056,南京（红）,1.000000,12.000000,12.000000,1.000000,12.000000,6901028300056,20160122,00,210202251576,20160122,20170326161400
01201601220001,3462,6901028062312,南京（十二钗烤烟）,1.000000,28.000000,28.000000,1.000000,28.000000,6901028062312,20160122,00,210202251576,20160122,20170326161400
01201601220001,3463,6901028118187,利群（新版）（条）,4.200000,588.000000,140.000000,42.000000,14.0000000000,6901028118170,20160122,00,210202251576,20160122,20170326161400
01201601220001,3464,6901028169677,黄金叶（金满堂）,2.000000,21.000000,10.500000,2.000000,10.500000,6901028169677,20160122,00,210202251576,20160122,20170326161400
01201601230001,3623,6901028316989,玉溪（硬）,1.000000,23.000000,23.000000,1.000000,23.000000,6901028316989,20160123,00,210202251576,20160123,20170326161400
01201601230001,3624,6901028047128,红梅（软黄）（条）,1.000000,45.000000,45.000000,10.000000,4.5000000000,6901028048125,20160123,00,210202251576,20160123,20170326161400
01201601230001,3625,6901028326452,红塔山（传奇）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028326452,20160123,00,210202251576,20160123,20170326161400
01201601230001,3626,6901028314978,红塔山（硬经典）,3.000000,22.500000,7.500000,3.000000,7.500000,6901028314978,20160123,00,210202251576,20160123,20170326161400
01201601230001,3627,6901028075763,中华（硬）,1.000000,45.000000,45.000000,1.000000,45.000000,6901028075763,20160123,00,210202251576,20160123,20170326161400
01201601230001,3628,6901028075862,牡丹（软）,1.000000,13.000000,13.000000,1.000000,13.000000,6901028075862,20160123,00,210202251576,20160123,20170326161400
01201601230001,3629,6901028189989,黄鹤楼（硬嘉禧缘）（条）,5.000000,1000.000000,200.000000,50.000000,20.0000000000,6901028189972,20160123,00,210202251576,20160123,20170326161400
01201601230001,3630,6901028092951,人民大会堂（硬红）（条）,2.000000,260.000000,130.000000,20.000000,13.0000000000,6901028092944,20160123,00,210202251576,20160123,20170326161400
01201601230001,3631,6901028071765,中南海（金8mg）,1.000000,7.000000,7.000000,1.000000,7.000000,6901028071765,20160123,00,210202251576,20160123,20170326161400
01201601230001,3632,6901028071475,中南海（5mg）（条）,1.000000,100.000000,100.000000,10.000000,10.0000000000,6901028071468,20160123,00,210202251576,20160123,20170326161400
01201601230001,3633,6901028100663,长白山（软红）,2.000000,21.000000,10.500000,2.000000,10.500000,6901028100663,20160123,00,210202251576,20160123,20170326161400
